,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,date
152,431865,Elegant Uptown Historic District Garden Apartment,361855,Kurt,Manhattan,Washington Heights,40.834509999999995,-73.93885,Entire home/apt,275,3,58,2019-09-04,0.97,2,316,2014-10-14
153,435909,Sunny West Village Dream,2165401,Andrew,Manhattan,West Village,40.73775,-74.00344,Entire home/apt,151,88,19,2016-12-24,0.21,1,227,2012-05-10
154,435946,SUNNY ZEN  FULL SERVICE HUGE STUDIO,2165711,Alda,Manhattan,Financial District,40.70917,-74.0146,Entire home/apt,208,6,103,2019-08-27,1.15,1,282,2012-04-28
155,446367,Thanksgiving wk/ NYC. 11/22-12/2. On Parade Route!,2216673,Joy,Manhattan,Upper West Side,40.775929999999995,-73.97699,Entire home/apt,95,4,23,2019-08-06,0.27,1,260,2012-10-28
156,450577,1 bdrm brownstone-west 70's-1 block Central Park,2237267,Marjorie,Manhattan,Upper West Side,40.77555,-73.9767,Entire home/apt,250,3,74,2019-06-28,0.83,1,287,2012-05-22
157,453255,"Exciting Lower East Side, Loft Life",2252261,Stephanie,Manhattan,Lower East Side,40.71986,-73.9869,Entire home/apt,225,4,13,2019-04-29,0.15,1,262,2012-06-10
158,455734,"Sunny, spacious 1-bedroom in Upper Manhattan",2265389,Laura,Manhattan,Inwood,40.86929,-73.92421,Entire home/apt,120,6,126,2019-08-11,1.47,1,321,2012-08-21
159,456190,"West Village Loft, 1st floor",2267864,Gary,Manhattan,West Village,40.73357,-74.00723,Entire home/apt,174,2,277,2019-09-07,3.16,2,183,2012-07-01
160,460036,Great DEAL Gramercy 1 BDROOM /2beds,2287727,Jan,Manhattan,Kips Bay,40.74134,-73.98113000000001,Entire home/apt,129,2,47,2019-06-08,0.54,1,227,2012-07-17
161,460979,Chic large 1br -great views rooftop,2290563,Stephanie,Manhattan,Battery Park City,40.7083,-74.01848000000001,Entire home/apt,250,30,4,2014-10-29,0.06,1,135,2013-10-13
162,470090,Studio Apt. Lower East - Manhattan,2332430,Murch,Manhattan,Lower East Side,40.721470000000004,-73.99208,Entire home/apt,210,1,239,2019-08-24,2.69,1,290,2012-05-25
163,481022,Super Cute Junior 1BR in LES!!,2382189,Candice,Manhattan,Lower East Side,40.7195,-73.98021999999999,Entire home/apt,125,1,279,2019-08-28,3.37,1,269,2012-11-28
164,482365,GREAT BRAND NEW 1 BED APT*TIMES SQ,914838,Lior,Manhattan,Hell's Kitchen,40.75636,-73.9939,Entire home/apt,80,20,32,2017-01-31,0.36,7,354,2012-06-26
165,483485,Downtown Full Floor Loft,1492619,Wallace,Manhattan,Civic Center,40.71164,-74.00774,Entire home/apt,328,2,332,2019-09-02,3.83,1,165,2012-08-03
166,490278,Lovely 1BR - Midtown East by metro!,2424873,A.B.,Manhattan,Midtown,40.75632,-73.96464,Entire home/apt,99,14,30,2018-03-02,0.34,1,353,2012-06-25
167,491977,Stylish Large 1bd APT in Chinatown/Tribeca NYC,2431528,Christine,Manhattan,Chinatown,40.71456,-73.99978,Entire home/apt,165,4,22,2019-05-11,0.25,1,322,2012-06-20
168,493177,Two Bridges District Chinatown NYC,2436633,Gelya,Manhattan,Chinatown,40.71668,-73.99073,Entire home/apt,150,2,166,2019-08-19,1.92,1,284,2012-08-02
169,494823,Cozy Near Columbia,2444711,V.A,Manhattan,Morningside Heights,40.80271,-73.95888000000001,Entire home/apt,115,2,61,2019-09-01,0.69,1,117,2012-06-08
170,504394,"Charming, Retro Apt on the UWS",2487319,Erin,Manhattan,Upper West Side,40.79842,-73.96903,Entire home/apt,150,4,2,2014-09-03,0.03,1,168,2014-01-02
171,510218,Upper West Side 1-Bedroom,2513726,Margaret,Manhattan,Upper West Side,40.79218,-73.97926,Entire home/apt,185,2,171,2019-08-26,1.94,1,278,2012-06-16
172,515392,Beautiful Brand New Chelsea Studio,2538544,Michael,Manhattan,Chelsea,40.74348,-73.9998,Entire home/apt,200,1,61,2019-08-18,0.77,1,319,2013-03-05
173,518960,Cozy and quiet with secret garden,2155832,Federico,Manhattan,Harlem,40.82823,-73.94691,Entire home/apt,90,4,274,2019-09-03,3.18,1,132,2012-08-13
174,525120,Very cute quiet Studio in chelsea,184883,Noele,Manhattan,Chelsea,40.74767,-74.01061,Entire home/apt,135,6,42,2019-05-27,0.48,1,227,2012-06-27
175,526923,Come stay in super comfy and cozy!,2589521,Lisbeth,Manhattan,Flatiron District,40.74129,-73.98374,Entire home/apt,235,3,26,2019-06-15,0.31,1,324,2012-10-10
176,530431,"Bright, Renovated 1BR in Brownstone",2605064,Larah,Manhattan,Harlem,40.806540000000005,-73.95019,Entire home/apt,230,3,202,2019-09-10,2.45,1,318,2012-12-08
177,531258,1 BR Village - 30 day+ stay,2609535,Alexandra,Manhattan,Greenwich Village,40.7311,-73.99913000000001,Entire home/apt,140,30,19,2018-10-15,0.22,1,263,2012-09-01
178,533168,Spacious Nolita 2 Bd w/roof garden,2620162,Olivia,Manhattan,Nolita,40.72184,-73.9944,Entire home/apt,300,30,95,2019-08-15,1.09,1,168,2012-07-23
179,533927,Large NYC Chelsea Studio - King Bed,2624738,Michael,Manhattan,Chelsea,40.74403,-73.99580999999999,Entire home/apt,225,4,155,2019-07-15,1.99,1,284,2013-04-25
180,538344,East Village Oasis!  1Bd Apt,2644519,David,Manhattan,East Village,40.729240000000004,-73.98113000000001,Entire home/apt,195,2,163,2019-08-25,2.28,1,129,2013-10-30
181,550777,"Lrg1Bdrm, Terrace w/ Cent.Park View",2707053,Kathleen,Manhattan,Upper West Side,40.7964,-73.9675,Entire home/apt,210,3,29,2019-08-16,0.33,1,328,2012-07-31
182,552639,Beautiful 2-BDRM Brownstone Apartment,2518984,Historic Harlem,Manhattan,Harlem,40.81757,-73.94709,Entire home/apt,220,3,37,2019-09-02,0.55,2,162,2014-03-21
183,553565,Feels like home with park view,567226,Yah,Manhattan,Inwood,40.86821,-73.92251999999999,Entire home/apt,120,10,25,2019-06-01,0.29,1,104,2012-09-17
184,560078,Gorgeous Unique Garden-Terrace-Apt.,2753256,Vana,Manhattan,East Village,40.72274,-73.97934000000001,Entire home/apt,295,3,88,2019-09-06,1.03,1,302,2012-09-15
185,568743,☆ 2BR East Village ☆ Sleeps 5 | BEST LOCATION ☆,627217,Seith,Manhattan,East Village,40.72603,-73.98751,Entire home/apt,151,2,230,2019-09-11,2.65,3,290,2012-07-31
186,573870,Central Park West/ 80s One bedroom!,1385157,Brian,Manhattan,Upper West Side,40.782920000000004,-73.97438000000001,Entire home/apt,120,30,20,2019-08-05,0.23,5,341,2012-08-23
187,585369,SOHO/VILLAGE CHARMING STUDIO,911596,Anna,Manhattan,Greenwich Village,40.72692,-73.99948,Entire home/apt,215,7,110,2019-04-02,1.27,1,269,2012-08-03
188,587554,Warm&Cozy Studio West Village,2897329,Josefina,Manhattan,West Village,40.73041,-74.00326,Entire home/apt,198,7,36,2019-08-12,0.42,1,250,2012-09-18
189,587740,Designer open space in TriBeCa Soho 1000sq ft,2899508,Tom & Jennifer,Manhattan,SoHo,40.72372,-74.00277,Entire home/apt,199,60,11,2019-06-21,0.13,1,267,2012-09-05
190,593292,Penthouse Studio East 50s Terrace,2929585,Hillary,Manhattan,Murray Hill,40.75128,-73.97658,Entire home/apt,165,1,337,2019-09-07,4.02,1,134,2012-10-23
191,594640,NYC Chelsea very spacious 1-bedroom apartment,2937468,Markus,Manhattan,Chelsea,40.74026,-74.00079000000001,Entire home/apt,275,6,62,2019-08-31,0.72,1,148,2012-09-01
192,611009,HUGE East Village 2 Bd w/Priv Yard,3029414,Deborah,Manhattan,East Village,40.7256,-73.97856999999999,Entire home/apt,199,3,254,2019-08-27,3.0,1,159,2012-10-03
193,613528,Full-Service Studio Apt in Brownstone/Townhouse,2518984,Historic Harlem,Manhattan,Harlem,40.81726,-73.94583,Entire home/apt,80,2,61,2019-09-08,0.81,2,187,2013-06-29
194,613556,"2 BED TriBeCa, Beautiful-Renovated!",1475015,Mike,Manhattan,Tribeca,40.71655,-74.01171,Entire home/apt,130,30,2,2015-10-31,0.03,52,310,2014-09-23
195,634353,Luxury 1Bed with Central Park Views,836168,Henry,Manhattan,Upper West Side,40.77428,-73.98594,Entire home/apt,1000,30,44,2015-09-28,0.51,11,364,2012-08-20
196,635114,NYC - Heart of Greenwich Village,3158530,Peter,Manhattan,Greenwich Village,40.728120000000004,-74.00191,Entire home/apt,210,5,52,2019-07-10,0.61,1,119,2012-09-17
197,639781,East Village 1 Bedroom Apartment,3194190,Jack,Manhattan,East Village,40.723890000000004,-73.98934,Entire home/apt,200,6,1,2019-01-05,0.12,1,195,2019-01-05
198,640589,Sweet Super Bowl Accomodations,3198479,Gina,Manhattan,West Village,40.73727,-74.00213000000001,Entire home/apt,700,5,1,2012-09-18,0.01,1,365,2012-09-18
199,644833,3 Bedroom 2.5  Bath Multilevel Home,195137,James,Manhattan,Harlem,40.82312,-73.94971,Entire home/apt,433,5,110,2019-08-13,1.42,2,336,2013-05-05
200,645942,Amazing NY apartment in SoHo/Nolita,3235547,Mathilde,Manhattan,Nolita,40.72294,-73.99388,Entire home/apt,250,4,43,2019-06-02,0.5,1,316,2012-09-07
201,647520,Charming 1br in of NYC's best Neighborhood!,3245431,Jon,Manhattan,NoHo,40.7256,-73.99445,Entire home/apt,234,30,30,2019-08-02,0.37,1,312,2013-02-11
202,651375,"Spacious, rare, elegant, art-filled loft w sauna",3272526,Lisa,Manhattan,SoHo,40.72381,-73.99684,Entire home/apt,595,5,61,2019-08-08,0.77,1,237,2013-03-26
203,652371,ELEGANT MIDTOWN EAST STUDIO E.52 ST,1475015,Mike,Manhattan,Midtown,40.75743,-73.96939,Entire home/apt,90,30,3,2016-12-31,0.05,52,331,2014-07-17
204,652466,32nd St & Lexington Ave / Doorman Beautiful Studio,1475015,Mike,Manhattan,Kips Bay,40.7419,-73.9816,Entire home/apt,100,30,2,2018-06-30,0.04,52,352,2015-01-31
205,652515,COLUMBUS CIRCLE~FULLY FURNISHED!!!,1475015,Mike,Manhattan,Hell's Kitchen,40.76758,-73.98722,Entire home/apt,85,30,2,2016-08-15,0.04,52,350,2015-03-09
206,652648,=== HOT KIPS BAY 1 BDR = FURNISHED ===,1475015,Mike,Manhattan,Kips Bay,40.741890000000005,-73.97833,Entire home/apt,87,30,3,2018-08-15,0.05,52,352,2014-10-04
207,652691,COLUMBUS CIRCLE~100% FURNISHED W.58,1475015,Mike,Manhattan,Upper West Side,40.76934,-73.98464,Entire home/apt,95,30,1,2012-11-01,0.01,52,348,2012-11-01
208,654005,Charming 2 Bdrm UWS w/ private deck,1242765,Kate,Manhattan,Upper West Side,40.78363,-73.97797,Entire home/apt,349,3,59,2019-09-03,0.7,1,329,2012-09-27
209,654612,THE HEART OF ART IN THE HEART OF NY,3293368,Kathleen,Manhattan,Hell's Kitchen,40.768029999999996,-73.98767,Entire home/apt,160,2,85,2019-08-18,1.01,1,164,2012-10-09
210,657727,"Bright, Quiet 2 BR in Awesome Area!",3315563,Mariko,Manhattan,Upper West Side,40.781940000000006,-73.98248000000001,Entire home/apt,197,1,110,2019-08-26,1.3,2,290,2012-09-25
211,658366,HEART OF NYC! Sunny furn 1 br wifi,3319410,Dawn,Manhattan,Gramercy,40.733540000000005,-73.98593000000001,Entire home/apt,127,3,196,2019-09-03,2.41,1,250,2013-01-07
212,664047,Lux 2Bed/2.5Bath Central Park Views,836168,Henry,Manhattan,Upper West Side,40.77516,-73.98573,Entire home/apt,2000,30,59,2016-01-28,0.69,11,364,2012-09-17
213,671633,REDUCED! Private Apt~Fun NYC area!,1709717,Camille,Manhattan,Upper East Side,40.77382,-73.95088,Entire home/apt,141,2,48,2019-08-12,0.58,1,332,2012-11-11
214,680998,Trendy Harlem Apartment in New York,3467798,Laila,Manhattan,Harlem,40.80829,-73.9426,Entire home/apt,125,21,13,2019-07-01,0.16,2,154,2013-01-12
215,683681,Beautiful West Village 1 BR apartment,1397883,Jeff,Manhattan,West Village,40.734770000000005,-74.00275,Entire home/apt,187,20,38,2019-08-26,0.46,1,276,2012-11-07
216,684808,Gorgeous NY Studio in Midtown East,3491890,George Steven,Manhattan,Murray Hill,40.74888,-73.97828,Entire home/apt,129,30,56,2019-09-06,0.84,6,315,2014-03-31
217,684991,Terrific NY Studio in Midtown East,3491890,George Steven,Manhattan,Murray Hill,40.748509999999996,-73.97796,Entire home/apt,134,30,9,2018-11-04,0.11,6,336,2012-11-01
218,702551,UWS renovated 2bedroom 2bath near everything.,3606458,Mathew,Manhattan,Upper West Side,40.79507,-73.97568000000001,Entire home/apt,900,1,7,2019-01-01,0.09,2,365,2013-01-02
219,707736,Brand New 2-Level 2-Bedroom Condo,1507336,Jeff,Manhattan,Harlem,40.80748,-73.94869,Entire home/apt,299,3,6,2019-05-24,0.08,1,353,2013-10-06
220,710243,"Cozy, ideal live-work space in the heart of LES!",1444304,Alejandra,Manhattan,Lower East Side,40.71819,-73.99136,Entire home/apt,175,5,58,2019-09-07,0.8,1,276,2013-09-19
221,711635,Charming East Village Apartment,3662459,Barry,Manhattan,East Village,40.73016,-73.98643,Entire home/apt,240,5,87,2019-08-10,1.13,1,317,2013-05-19
222,721663,Large 5 ** NYC 1 Bed Condo/ Loft in Flatiron/NoMad,3139958,Shane,Manhattan,Midtown,40.74344,-73.98371,Entire home/apt,375,1,68,2019-07-29,0.93,1,341,2013-09-19
223,721719,Heart of Harlem 1 BR Garden apt,3726131,John,Manhattan,Harlem,40.80745,-73.94353000000001,Entire home/apt,150,5,17,2018-06-25,0.25,2,103,2014-03-02
224,721762,Colorful New York East Village Apt,3726366,Dk,Manhattan,East Village,40.72576,-73.98581999999999,Entire home/apt,144,4,75,2019-08-21,0.9,1,277,2012-10-30
225,723560,Modern and Cozy Home - LES,3738130,Andrea,Manhattan,Lower East Side,40.71625,-73.9843,Entire home/apt,169,5,66,2019-08-24,0.78,1,279,2012-10-04
226,725270,Very Large Loft in Chelsea for  Your Stay!!,3750402,Alexander,Manhattan,Flatiron District,40.740559999999995,-73.99262,Entire home/apt,375,2,34,2019-08-10,0.82,1,355,2016-04-15
227,728764,AMAZING COLUMBUS CIRCLE LOCATION :),1475015,Mike,Manhattan,Hell's Kitchen,40.76761,-73.98619000000001,Entire home/apt,100,30,3,2018-11-01,0.11,52,350,2017-05-25
228,731293,**YOUR HOME AWAY FROM HOME** : UES/66th LG 1 BDRM,3805320,R And R,Manhattan,Upper East Side,40.76352,-73.96394000000001,Entire home/apt,200,3,208,2019-07-31,2.52,1,285,2012-12-03
229,734749,"QUIET spacious 1BR, great location!",3831783,Shahar,Manhattan,Upper West Side,40.783609999999996,-73.97645,Entire home/apt,155,181,82,2016-08-26,1.04,1,255,2013-03-19
230,739239,Luxury Furnished 1 BR Apartment Near Central Park,15145088,Izi,Manhattan,Upper West Side,40.78674,-73.97243,Entire home/apt,171,30,4,2018-08-02,0.06,8,287,2014-06-03
231,739242,1 BR Modern Luxury Apart w W/D Steps From Park,15145088,Izi,Manhattan,Upper West Side,40.78747,-73.97238,Entire home/apt,185,30,8,2018-10-15,0.1,8,365,2012-12-11
232,740947,BEST KIPS BAY LOCATION. HUGE 1BD,1475015,Mike,Manhattan,Kips Bay,40.742309999999996,-73.97839,Entire home/apt,120,30,3,2015-08-02,0.05,52,290,2014-05-30
233,742026,NOLITA&SOHO BEST LOCATION&GREAT APT,132132,Rachel,Manhattan,Nolita,40.7229,-73.99574,Entire home/apt,199,7,67,2019-07-30,0.81,1,137,2012-12-12
234,744220,Beautiful 1 bedroom in NOLITA (2 blocks from SOHO),52615,Kjersti,Manhattan,Nolita,40.72064,-73.99605,Entire home/apt,125,30,19,2019-06-18,0.24,1,279,2013-04-25
235,745037,Luxury Locale Sunny 1BR Suite,3906249,Page,Manhattan,Midtown,40.76412,-73.97666,Entire home/apt,170,7,85,2019-08-26,1.04,1,188,2012-12-24
236,747605,"East Village Studio, Great Location",3665794,Jack,Manhattan,East Village,40.72699,-73.97969,Entire home/apt,179,4,216,2019-08-31,2.58,1,294,2012-11-01
237,752289,Cozy Village apartment  near NYU,2285974,Cristiana,Manhattan,Greenwich Village,40.728629999999995,-74.00137,Entire home/apt,200,4,11,2017-05-20,0.13,1,317,2012-12-23
238,752616,Sunny 2BR Penthouse - HUGE Terrace,3916070,Boris,Manhattan,Chinatown,40.715920000000004,-73.9898,Entire home/apt,400,3,49,2019-08-23,0.59,1,233,2012-11-10
239,758919,Sexy in the City - Best Block in NY,3999634,Jonathan,Manhattan,West Village,40.73427,-74.00291999999999,Entire home/apt,250,30,2,2013-06-01,0.03,1,363,2013-05-05
240,760303,UES Manhattan Quiet Nest 1 Bdrm,4007393,Jenni,Manhattan,Upper East Side,40.776379999999996,-73.95246999999999,Entire home/apt,155,5,65,2019-09-10,0.78,1,201,2012-11-11
241,762145,Gorgeous Duplex w Riverview Terrace,3315563,Mariko,Manhattan,Upper West Side,40.782270000000004,-73.9841,Entire home/apt,600,3,10,2019-07-21,0.13,2,321,2013-03-10
242,772362,TIMES SQ/THEATRE DIST STUDIO,2631234,Frank,Manhattan,Hell's Kitchen,40.76078,-73.99076,Entire home/apt,165,3,281,2019-08-21,3.41,1,152,2012-12-06
243,772679,"Very large, clean 1 BR apartment",4076876,Tauheed,Manhattan,East Harlem,40.80343,-73.93514,Entire home/apt,120,3,22,2019-07-02,0.3,1,349,2013-09-03
244,775280,New-York Family Friendly 2bdr/2bath,4089511,Marie,Manhattan,Harlem,40.81381,-73.94314,Entire home/apt,280,4,100,2019-09-02,1.25,2,169,2013-02-17
245,779838,rent whole apt. classy 1-bedroom upper west side,4040811,Vance,Manhattan,Upper West Side,40.7982,-73.97173000000001,Entire home/apt,200,2,8,2019-06-02,0.46,2,314,2018-04-12
246,785166,Comfy Cool Convenient Downtown Manhattan,2840710,Mark,Manhattan,Lower East Side,40.71818,-73.98206,Entire home/apt,220,29,1,2013-10-17,0.01,1,195,2013-10-17
247,786685,Big Brnstn Grdn Apt 2 stops to Midtown,4147380,Lauren,Manhattan,Harlem,40.82294,-73.94999,Entire home/apt,225,1,55,2019-09-08,0.77,1,292,2013-10-22
248,786955,West Village - Gorgeous Studio Apt.,4148114,Dawn,Manhattan,West Village,40.73403,-74.00298000000001,Entire home/apt,210,1,112,2019-08-25,1.36,1,332,2012-12-04
249,788106,Cozy West Village Apartment,3106826,Carl,Manhattan,West Village,40.73761,-74.00043000000001,Entire home/apt,140,2,35,2019-07-13,0.43,1,201,2013-01-02
250,790767,"East Village, Modern Apartment @ Astor Place",1212041,Michelle,Manhattan,East Village,40.728770000000004,-73.98794000000001,Entire home/apt,250,9,3,2019-06-28,0.25,2,103,2018-09-15
251,792835,"Bright, clean, spacious ❤️Premium Lower East Side",180416,Martin,Manhattan,Lower East Side,40.71703,-73.98612,Entire home/apt,196,2,273,2019-09-09,3.64,1,106,2013-07-20
252,794535,"Live in real NY apt, Midtown west",4186145,Raquel,Manhattan,Chelsea,40.75351,-73.99762,Entire home/apt,225,7,3,2015-09-26,0.06,1,315,2015-05-20
253,796370,Monthly discount - 2 bedroom  - upper east side,61491,D,Manhattan,Upper East Side,40.77043,-73.9515,Entire home/apt,150,25,1,2017-09-30,0.04,2,252,2017-09-30
254,798429,Modern 1-bedroom in Harlem Heights,4204890,Martin,Manhattan,Harlem,40.825359999999996,-73.94923,Entire home/apt,115,3,193,2019-08-27,2.35,1,281,2012-12-11
255,799484,E'33-EMPIRE STATE -PERFECT SPAC,1475015,Mike,Manhattan,Kips Bay,40.7449,-73.97655999999999,Entire home/apt,116,30,5,2019-03-11,0.08,52,309,2014-09-17
256,803778,Luxury Loft Noho New York City,4230317,Jenny,Manhattan,NoHo,40.72591,-73.99452,Entire home/apt,465,30,49,2019-08-21,0.68,1,293,2013-10-11
257,811238,Warm and Beautiful Harlem Apartment,4266017,Connie & Michael,Manhattan,Harlem,40.805859999999996,-73.94641999999999,Entire home/apt,165,7,8,2016-08-15,0.1,1,301,2013-01-04
258,815465,Central Park North Guest House,4284154,Jennifer,Manhattan,Harlem,40.801390000000005,-73.95433,Entire home/apt,135,3,212,2019-08-13,3.19,2,176,2014-03-28
259,816888,Whole Manhattan Apartment,2805766,Tristan,Manhattan,Washington Heights,40.85604,-73.93469,Entire home/apt,100,30,13,2018-11-28,0.18,1,286,2013-08-25
260,818084,Gorgeous sunny prime SoHo 1BR Apt.,128256,Annie,Manhattan,Greenwich Village,40.72825,-74.00225,Entire home/apt,290,2,73,2019-09-03,0.93,1,314,2013-04-09
261,818325,Pied-à-Terre in Midtown Manhattan,4298167,Shane,Manhattan,Kips Bay,40.7445,-73.97583,Entire home/apt,148,5,30,2019-09-03,0.37,1,255,2013-01-04
262,820218,"Lovely East Village Apartment, Sept. 2 to 5 Only",337159,Thomas,Manhattan,East Village,40.73131,-73.98609,Entire home/apt,121,2,6,2018-09-05,0.09,1,223,2014-01-03
263,836578,Airy+Sunny 1bdrm- Steps to HighLine,1268505,Jh,Manhattan,Chelsea,40.74372,-74.00021,Entire home/apt,240,7,27,2019-08-12,0.37,1,338,2013-09-30
264,837134,Hip Renovated Apartment in Greenwich Village,1972051,Augusto,Manhattan,Greenwich Village,40.732890000000005,-73.99584,Entire home/apt,195,7,4,2019-01-03,0.06,1,241,2014-02-26
265,840594,Huge beautiful one bed West Village,4389865,Fiona,Manhattan,West Village,40.73126,-74.00502,Entire home/apt,400,7,7,2018-10-13,0.1,1,365,2013-09-04
266,840731,Historic East Village Townhouse,4390639,Joanna,Manhattan,East Village,40.73345,-73.98956,Entire home/apt,495,2,70,2019-09-08,0.95,1,327,2013-09-03
267,843036,Beautiful apt uptown Manhattan,4401623,Roman,Manhattan,Washington Heights,40.84714,-73.94171999999999,Entire home/apt,80,60,23,2019-08-11,0.28,1,271,2013-01-19
268,846275,"BEST LOWER EAST SIDE APT, SLEEPS 4 COMFORTABLY",1732005,Ren,Manhattan,Lower East Side,40.72003,-73.98693,Entire home/apt,145,2,232,2019-08-31,3.04,1,273,2013-06-11
269,846854,Large Garden Duplex on Park block,4422368,Dirk,Manhattan,Upper West Side,40.78689,-73.97314,Entire home/apt,300,30,93,2019-06-08,1.2,1,305,2013-05-06
270,848071,1 BEDROOM APT -  Lower East Side,4427679,Marcell,Manhattan,Chinatown,40.71734,-73.99351999999999,Entire home/apt,100,2,38,2019-04-28,0.47,1,248,2012-12-31
271,848220,LUXURY APT w PRIVATE GARDEN NYC UES,4425694,Gregory,Manhattan,Upper East Side,40.767140000000005,-73.95922,Entire home/apt,160,1,193,2019-08-28,2.37,1,249,2013-01-04
272,849495,HOTEL Luxury STUDIO Central Park_SH,1347968,Andy,Manhattan,Midtown,40.7662,-73.98288000000001,Entire home/apt,129,30,5,2019-02-22,0.07,1,318,2013-09-13
