,id,name,host_id,host_name,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,date,year,x,y
143,84659,Large Studio--Heart of East Village,462776,Kyle,Manhattan,East Village,Entire home/apt,139,1,398,2019-08-27,3.9,1,83,2011-04-24,2011,-8236412.238328978,4972367.296822325
144,84905,Huge.Bright.Clean.Safe. Private Room,464506,Ange,Manhattan,Two Bridges,Private room,95,3,230,2019-08-24,2.24,2,52,2011-04-08,2011,-8237392.963042867,4970058.3615994295
145,86215,MODERN SPACIOUS 2 BR APT DOWNTOWN MANHATTAN,327900,T,Manhattan,Lower East Side,Entire home/apt,199,2,158,2019-09-08,1.55,2,80,2011-04-26,2011,-8236268.636185857,4971077.633460548
146,87279,A Cozy Uptown Private One Bedroom,478136,K-Best,Manhattan,East Harlem,Private room,69,2,118,2019-05-06,1.16,1,338,2011-05-03,2011,-8230827.3394758785,4984037.8208273845
147,98663,Groovy NYC Chelsea Pad,520279,Peter Michael,Manhattan,Chelsea,Entire home/apt,130,30,19,2018-06-11,0.19,1,255,2011-07-07,2011,-8237134.701824226,4975379.132449549
148,99070,Comfortable Cozy Space in El Barrio,522065,Liz And Melissa,Manhattan,East Harlem,Shared room,65,7,132,2019-08-20,1.29,2,170,2011-04-25,2011,-8231076.695135256,4982012.852223605
149,100002,"MANHATTAN Neat, Nice, Bright ROOM",523218,Giorgio,Manhattan,Washington Heights,Private room,67,2,140,2019-08-21,1.38,1,284,2011-05-19,2011,-8230251.817708479,4990675.958090273
150,100368,Greenwich Village Brownstone -- Huge Private Deck,526105,Scott,Manhattan,Chelsea,Entire home/apt,279,31,32,2019-07-05,0.32,1,10,2011-07-17,2011,-8237779.241675921,4973993.572782069
151,102995,UWS Brownstone Near Central Park,178043,Chas,Manhattan,Upper West Side,Entire home/apt,212,21,45,2018-01-01,0.45,1,0,2011-05-29,2011,-8234258.206182129,4980766.021693277
152,103806,BOHEMIAN EAST VILLAGE 2 BED HAVEN,251176,Jason,Manhattan,East Village,Entire home/apt,249,5,168,2019-08-07,1.66,2,244,2011-05-25,2011,-8236245.259092788,4971976.560800806
153,106363,Bright Room With A Great River View,551055,Alicia,Manhattan,Harlem,Private room,60,3,392,2019-09-09,3.87,2,284,2011-05-18,2011,-8232333.492186312,4986964.988612816
154,107895,Riverside Charm with Fire Place,3088389,Kai,Manhattan,Upper West Side,Entire home/apt,120,5,54,2019-08-26,0.6,1,163,2012-04-27,2012,-8236047.110399177,4979863.34518115
155,110739,Central Nomad/Chelsea Loft Studio - metro dnstairs,568568,Driss,Manhattan,Midtown,Entire home/apt,139,30,56,2019-09-02,0.58,1,134,2011-09-22,2011,-8236391.087625727,4974806.077586705
156,112304,Cozy Private Room in West Harlem!,573316,Kelli,Manhattan,Harlem,Private room,90,1,1,2016-01-02,0.02,1,0,2016-01-02,2016,-8232286.738000181,4983680.442898755
157,112359,UES Quiet & Spacious 1 bdrm for 4,571952,Olivia,Manhattan,Upper East Side,Entire home/apt,225,2,58,2019-08-03,0.57,1,287,2011-05-25,2011,-8232165.399755215,4980667.517105594
158,114229,2 Bedroom SoHo Apartment (Bowery),314941,Tony,Manhattan,Lower East Side,Entire home/apt,211,1,59,2019-09-06,0.66,3,330,2012-05-17,2012,-8237012.250384354,4970974.82024125
159,114969,"Manhattan Studio, Perfect Location",582598,Andrey,Manhattan,Midtown,Entire home/apt,145,6,39,2018-09-24,0.39,1,0,2011-05-31,2011,-8233967.662311158,4976387.202817606
160,115535,Sun-Drenched Hamilton Hts Jewel   ,567187,Jane,Manhattan,Harlem,Private room,65,14,36,2019-07-27,0.36,1,316,2011-05-23,2011,-8232441.472092384,4986414.790566729
161,115678,Your Stunning Vacation Apartment!,127772,Will,Manhattan,Harlem,Entire home/apt,99,1,329,2019-08-17,3.25,1,267,2011-05-23,2011,-8231068.902770901,4985566.016467604
162,123784,NYC Studio for Rent in Townhouse,617990,Christopher,Manhattan,Harlem,Entire home/apt,110,2,149,2019-08-17,1.48,2,306,2011-05-30,2011,-8231847.026011546,4983593.674100274
163,125053,⚡Quiet Gem w/roof deck on NY's Hottest Street⚡,622460,Justin,Manhattan,East Village,Entire home/apt,395,2,75,2019-08-25,0.77,1,194,2011-09-11,2011,-8236688.310666145,4971911.929280024
164,126443,☆Massive DUPLEX☆ 2BR & 2BTH East Village 9+ Guests,627217,Seith,Manhattan,East Village,Entire home/apt,189,2,418,2019-09-04,4.15,3,217,2011-06-09,2011,-8236369.936922477,4972508.3181694
165,126816,Gorgeous Upper West Side Apartment,620288,Eric,Manhattan,Upper West Side,Private room,85,1,3,2014-11-06,0.03,1,0,2011-07-25,2011,-8233865.248379628,4982765.732667187
166,128975,City Room - Street View Apt,256161,Wayne,Manhattan,Harlem,Entire home/apt,122,1,118,2019-07-21,1.17,5,303,2011-06-08,2011,-8231467.426547942,4984846.749246985
167,132570,Spacious West Village 1 b/room King,651390,Catherine,Manhattan,West Village,Entire home/apt,170,4,24,2017-12-26,0.24,1,0,2011-08-19,2011,-8238668.684407358,4972913.765875307
168,132661,Time Square  Shared APT.,651818,Lucio,Manhattan,Hell's Kitchen,Private room,76,12,66,2019-09-07,1.12,1,41,2014-11-06,2014,-8236737.291242096,4976278.455528209
169,133025,Midtown cozy convenient,653405,Tracy,Manhattan,Murray Hill,Private room,130,4,108,2019-09-11,1.07,1,86,2011-06-11,2011,-8235333.5524631925,4974992.684070036
170,135706,The Ground Studio - West Side,665013,Jeff,Manhattan,Chelsea,Entire home/apt,132,4,10,2017-01-01,0.1,1,0,2011-09-10,2011,-8237753.638193037,4974784.037686172
171,140973,"East Village, King-Sized, Charmer",686147,Dave,Manhattan,East Village,Entire home/apt,185,2,70,2019-08-28,0.7,1,265,2011-07-03,2011,-8234949.500219955,4971531.493306377
172,141890,LUXURY SOHO 2 Bedroom Apt ,689661,Allison,Manhattan,Nolita,Entire home/apt,375,3,18,2013-10-01,0.21,1,0,2012-08-06,2012,-8236914.289232455,4971503.585458718
173,141984,Charming Nolita Apartment!!,630453,Vanessa,Manhattan,Nolita,Entire home/apt,175,3,69,2019-08-30,0.69,1,288,2011-06-20,2011,-8237315.039399313,4971267.106368262
174,142069,"EAST VILLAGE STUDIO, sunny & quiet",277747,Josh,Manhattan,East Village,Entire home/apt,150,4,22,2014-11-10,0.23,1,0,2011-09-21,2011,-8235207.761438594,4971841.422653776
175,144087,LUXURY OF THE HORIZON,616825,Rinaldo,Manhattan,Harlem,Entire home/apt,259,8,18,2019-08-03,0.18,1,337,2011-07-03,2011,-8232432.5665331185,4983581.908898853
176,144148,1 Bdrm in 4 Bdrm dupelx/roof deck,299755,Jonathan,Manhattan,East Village,Private room,96,1,34,2016-01-05,0.56,1,0,2014-09-07,2014,-8235882.357552802,4971447.7700024005
177,145994,Cozy 2 Bedroom with Private Garden,706418,Carolyn,Manhattan,Upper West Side,Entire home/apt,95,5,3,2019-07-04,0.11,1,0,2017-07-11,2017,-8234630.013281378,4981804.055822707
178,148201,NYC - Sunny Greenwich Village 1br,715807,John,Manhattan,Greenwich Village,Entire home/apt,175,3,18,2013-05-31,0.18,1,0,2011-08-01,2011,-8237839.354200947,4972349.669296982
179,148825,Best City Area Columbia U Upper West Side C Park,718349,B.,Manhattan,Upper West Side,Entire home/apt,165,1,198,2019-09-09,2.2,1,282,2012-04-23,2012,-8233462.271822958,4982540.744732505
180,150804,Lower East Side 2 Bed Apt.,726333,Peter,Manhattan,Lower East Side,Entire home/apt,250,4,25,2019-08-24,0.25,1,103,2011-08-18,2011,-8235865.659629183,4971140.7906884635
181,152078,CHARMING PRIVATE BEDROOM EAST VILLAGE,731904,Ewelina,Manhattan,East Village,Private room,95,7,25,2019-02-12,0.29,1,332,2012-09-01,2012,-8235215.55380295,4972119.045435539
182,152259,City Room - Semi Private Bedroom,256161,Wayne,Manhattan,Harlem,Private room,55,3,120,2019-06-29,1.2,5,343,2011-06-28,2011,-8231598.783547077,4984586.414056555
183,152263,Cozy apartment in a brownstone,732535,William,Manhattan,Harlem,Entire home/apt,300,2,211,2019-09-08,2.18,3,293,2011-09-26,2011,-8232094.155281108,4983617.2045456655
184,153780,Private E. Village Townhouse Stay,739499,Donna,Manhattan,East Village,Private room,175,3,176,2019-08-17,1.77,1,278,2011-07-16,2011,-8235903.508256054,4971991.249842397
185,159913,"Chelsea living, 2BR best location",759883,Kaye,Manhattan,Chelsea,Private room,150,2,38,2019-08-07,1.66,1,321,2017-10-29,2017,-8237510.961703108,4974575.395757094
186,160994,In the heart of East Village,770831,James,Manhattan,East Village,Entire home/apt,200,2,107,2019-08-25,1.1,1,200,2011-09-16,2011,-8235410.36291184,4972556.794727332
187,161996,Manhattan Penthouse-Max.12 guests,1856604,"Robert ""Bob""",Manhattan,Harlem,Entire home/apt,295,3,233,2019-08-26,2.34,1,291,2011-07-11,2011,-8231667.801631371,4987440.184625188
188,163809,Cool & Spacious Harlem Artist Flat,781647,Jorin,Manhattan,Harlem,Entire home/apt,198,5,43,2019-07-08,0.44,1,70,2011-08-11,2011,-8232231.0782547835,4983655.441640423
189,163814,☆ STUDIO East Village ☆ Own bath! ☆ Sleeps 5 ☆,627217,Seith,Manhattan,East Village,Entire home/apt,99,2,293,2019-09-12,2.99,3,270,2011-08-23,2011,-8236436.728616953,4972063.226465224
190,164989,"*SoHo: Clean, Safe, Private, Peaceful Bedroom (A)*",69439,Jade,Manhattan,SoHo,Private room,140,1,63,2019-08-26,0.64,1,166,2011-07-30,2011,-8237289.435916429,4971644.594346731
191,165461,Couldn't Be Closer To Columbia Uni2,867225,Rahul,Manhattan,Morningside Heights,Private room,75,5,59,2019-08-15,0.6,2,260,2011-08-20,2011,-8233096.030698247,4983658.382961609
192,166006,Nice Manhattan Apt Near Central Park and Subway,791287,Giancarlo,Manhattan,Upper West Side,Entire home/apt,250,31,188,2018-08-23,1.9,1,270,2011-07-30,2011,-8233244.085621001,4982895.139841468
193,166541,Spacious Quiet rm - 20mins to Midtown,793620,Yvette,Manhattan,Washington Heights,Private room,75,2,37,2019-08-26,0.37,1,278,2011-07-30,2011,-8231300.447311751,4989458.922330781
194,167013,Spacious modern studio apartment in Manhattan,306605,Daniel,Manhattan,Chelsea,Entire home/apt,205,9,3,2018-05-13,0.04,2,26,2013-10-03,2013,-8237066.796934842,4974569.518584162
195,168084,Light-filled East Village Delight,800982,Chris,Manhattan,East Village,Entire home/apt,190,3,154,2019-08-15,1.63,1,2,2011-12-19,2011,-8235281.2323025195,4971978.029703974
196,168810,Lovely Vintage Haven—Heart of UWS,747698,Linda & Chris,Manhattan,Upper West Side,Entire home/apt,175,65,11,2013-10-15,0.12,1,251,2011-11-30,2011,-8234949.500219955,4980782.194183242
197,169063,Artistic East Village 1BR Apt.,498638,Elizabeth,Manhattan,East Village,Entire home/apt,170,5,44,2019-08-13,0.45,1,31,2011-08-07,2011,-8235627.435918885,4972572.9536334025
198,170420,The Happy home!,812814,Lena,Manhattan,East Harlem,Entire home/apt,79,2,15,2016-02-15,0.15,1,0,2011-08-30,2011,-8230970.941619003,4981886.39753202
199,171562,Chelsea studio with balcony & views,60923,Omri,Manhattan,Chelsea,Entire home/apt,215,5,18,2017-09-24,0.18,1,32,2011-09-08,2011,-8237270.511602995,4975576.035980515
200,173072,Cozy Pre-War Harlem Apartment,826192,Lewis,Manhattan,Harlem,Shared room,49,3,173,2019-09-03,4.46,1,267,2016-07-08,2016,-8232442.585287291,4984102.532633536
201,173733,"Designer's Large, Sunny East Village Oasis",737845,Eric,Manhattan,East Village,Private room,140,6,183,2018-05-02,1.85,1,23,2011-07-30,2011,-8235935.790908383,4972793.305018247
202,173742,"Elegant 2-BR duplex, Union Square",829652,Donna,Manhattan,Gramercy,Entire home/apt,400,2,106,2019-06-29,1.11,1,330,2011-11-16,2011,-8235919.092984764,4973297.193852128
203,174966,Luxury 2Bed/2.5Bath Central Park View,836168,Henry,Manhattan,Upper West Side,Entire home/apt,2000,30,30,2018-05-05,0.32,11,0,2012-01-03,2012,-8236191.825737208,4978990.151214592
204,177495,"PRIME, Luxury, Spacious 2 Bedroom Apt in Chelsea",848960,Amit,Manhattan,Chelsea,Entire home/apt,550,10,18,2019-06-24,0.81,1,0,2017-11-17,2017,-8237210.399077967,4973977.411527207
205,177606,SPACIOUS ALCOVE STUDIO/ JUNIOR ONE,849492,Kathrine,Manhattan,Kips Bay,Entire home/apt,189,6,94,2019-08-12,0.97,1,303,2011-09-15,2011,-8235066.385685288,4974231.5870851325
206,179670,High-end doorman bldg in the LES,21475,Milan,Manhattan,Lower East Side,Private room,130,3,105,2019-08-27,1.08,1,325,2011-09-17,2011,-8235657.4921814,4971156.94725416
207,179741,Spring st SoHo Apartment,314941,Tony,Manhattan,Nolita,Entire home/apt,300,1,8,2019-09-07,0.08,3,150,2011-10-26,2011,-8237270.511602995,4971324.38959812
208,181972,Gorgeous Entire Manhattan Townhouse,872121,Rosario,Manhattan,Harlem,Entire home/apt,199,2,119,2019-09-02,1.22,1,18,2011-09-12,2011,-8231687.839139713,4987240.099272363
209,182069,Cozy studio Apartment in Upper East,39260,Mat,Manhattan,East Harlem,Entire home/apt,120,2,93,2019-09-09,0.96,1,314,2011-09-27,2011,-8231720.121792042,4981498.221268343
210,182095,2br Historic classic central gay Village clean NYU,872805,Mike,Manhattan,West Village,Entire home/apt,199,6,66,2019-04-29,0.67,2,76,2011-08-16,2011,-8237616.715219361,4973524.907240846
211,187986,Comfort at Crossroads of Downtown,904833,Daniel,Manhattan,Chelsea,Entire home/apt,250,1,2,2015-08-28,0.02,1,0,2011-08-31,2011,-8237372.925534524,4973864.283491467
212,188674,UNION SQUARE/ E. VILL 1BR BEAUTIFUL,909234,Leslie,Manhattan,East Village,Entire home/apt,165,1,63,2018-01-12,0.66,1,0,2011-11-27,2011,-8236307.598007634,4972916.703963534
213,189181,Room in Chic Modern High Line Luxury- New!,912541,David,Manhattan,Chelsea,Private room,255,4,1,2014-04-20,0.02,1,360,2014-04-20,2014,-8238147.709190446,4975088.192703962
214,190267,Large Luxury Upper East Side Studio,918866,Marina,Manhattan,Upper East Side,Entire home/apt,169,7,40,2019-07-24,0.41,1,102,2011-08-29,2011,-8233127.20015567,4978011.208384495
215,191075,Sun-drenched East Village Penthouse,923915,Matthew,Manhattan,East Village,Private room,110,3,81,2019-03-28,0.83,1,293,2011-09-05,2011,-8235135.40376958,4971960.40288055
216,191610,Presence Guest Room - Chelsea NYC,927028,Tony,Manhattan,Chelsea,Private room,122,3,73,2019-02-05,0.78,1,27,2012-01-02,2012,-8238034.163309835,4975005.9082867475
217,193105,Columbus Circle Luxury Private Bath en-suite,936114,Marcela,Manhattan,Hell's Kitchen,Private room,139,28,44,2019-08-21,0.45,2,175,2011-08-27,2011,-8236730.612072647,4978607.969665418
218,193853,Quiet Chelsea Studio w/Charm,48599,Anastasia,Manhattan,Chelsea,Entire home/apt,149,6,23,2018-05-21,0.26,2,0,2012-06-09,2012,-8237669.035380036,4974115.517657639
219,194154,Large Room Overlooking Central Park,936830,Elina,Manhattan,Upper West Side,Private room,89,6,35,2017-06-18,0.36,1,11,2011-09-09,2011,-8233332.028018729,4982430.458423213
220,195123,"Cheerful, comfortable room",940724,Susan,Manhattan,Washington Heights,Private room,50,1,226,2019-08-19,2.3,1,338,2011-08-22,2011,-8231578.746038735,4987891.862973764
221,197155,Quiet Jr Alcove Near Times Square!,960836,Vlad,Manhattan,Hell's Kitchen,Entire home/apt,149,1,124,2019-08-26,1.28,1,3,2011-09-22,2011,-8236603.707853142,4977615.83736962
222,197753,Large room in elevator drman bldg,964482,Colin,Manhattan,Harlem,Private room,68,2,303,2019-09-02,3.89,2,214,2013-04-22,2013,-8231762.4231985435,4987485.792890256
223,197931,Tree-lined Street 5 min to Times Sq,965453,Karolina,Manhattan,Hell's Kitchen,Entire home/apt,175,10,93,2016-11-28,0.95,1,29,2011-09-06,2011,-8236753.989165714,4977363.043472188
224,199195,Modern Bedroom in Hamilton Heights,971075,Jabari,Manhattan,Harlem,Private room,75,3,50,2019-03-30,0.63,2,36,2013-03-01,2013,-8231156.845168627,4987184.193804359
225,200955,STYLISH EAST VILLAGE FLAT,568325,Simone,Manhattan,East Village,Entire home/apt,160,30,26,2019-08-18,0.27,1,73,2011-09-17,2011,-8235633.001893426,4972728.668097193
226,203901,Beautiful UES apartment,1000477,Elizabeth,Manhattan,Upper East Side,Entire home/apt,190,1,8,2016-09-18,0.08,1,0,2011-08-31,2011,-8232877.844496292,4978387.487112682
227,204959,Comfortable. Spacious. Private Room.,464506,Ange,Manhattan,Chinatown,Private room,95,3,181,2019-09-01,1.89,2,50,2011-11-01,2011,-8237366.246365076,4970100.95152416
228,205043,Modern Condo in Midtown,1007558,Welcome To My Place,Manhattan,Theater District,Private room,150,1,344,2019-09-10,7.1,1,123,2015-09-21,2015,-8236339.880659963,4976851.596756094
229,208122,Fantastic Lower East Side Studio,1024248,Tyler,Manhattan,Lower East Side,Entire home/apt,111,3,31,2019-08-30,0.32,1,226,2011-09-06,2011,-8236344.333439593,4970977.757746798
230,211974,East Village House -- Unique!,272730,Goldi,Manhattan,East Village,Entire home/apt,250,1,66,2019-08-17,0.69,1,174,2011-10-16,2011,-8235307.948980309,4972533.2909116475
231,212109,2-bedroom share in heart of Greenwich Village!,666271,Susan,Manhattan,West Village,Private room,80,30,10,2019-08-05,0.21,1,342,2015-11-01,2015,-8238556.251721658,4973852.530004403
232,212178,1 Bedroom Pre War apt,1094178,Jeremy,Manhattan,Theater District,Entire home/apt,230,2,185,2019-08-25,1.9,1,8,2011-09-12,2011,-8236376.616091926,4976825.143343899
233,213330,RARE Penthouse Oasis featured on DesignSponge,800223,Nader,Manhattan,Lower East Side,Private room,200,7,26,2019-08-05,0.49,2,0,2015-05-15,2015,-8236415.577913702,4970706.042218396
234,215907,"2 Bed, 2 Bath Apartment on Central Park West",1114587,Keenan & Emily,Manhattan,Upper West Side,Entire home/apt,300,2,46,2019-08-08,0.47,2,24,2011-09-13,2011,-8233401.04610302,4982615.740134552
235,218358,Your Haven in the Upper West Side,1129218,Orlando,Manhattan,Harlem,Private room,80,90,21,2019-07-31,0.37,1,293,2015-01-29,2015,-8232307.88870343,4984033.408674411
236,219818,✿✿✿ COUNTRY COTTAGE IN THE CITY✿✿✿,1138692,Jena (Keera),Manhattan,Lower East Side,Entire home/apt,199,1,14,2015-07-20,0.15,1,224,2011-11-05,2011,-8235862.320044459,4970970.413984581
237,219922,"Lovely Bdr in Harlem, Manhattan",1139574,Carmel,Manhattan,Harlem,Private room,100,1,34,2019-09-06,0.39,1,53,2012-06-16,2012,-8232683.035387404,4985239.471403739
238,220351,THE BEST DEAL ON THE HUDSON RIVER!!,921500,Patricia,Manhattan,Harlem,Private room,55,4,100,2019-07-24,1.03,1,251,2011-09-17,2011,-8232246.662983496,4986928.209700797
239,220946,Newly Reno’d Chic Quiet Exec 1BR,1144415,Lisa,Manhattan,East Village,Entire home/apt,146,3,145,2019-08-13,1.5,1,200,2011-10-05,2011,-8235305.722590494,4971465.395901552
240,221618,"Financial District - Location, Value - Room 1 of 2",4887492,Gershwyn,Manhattan,Tribeca,Private room,150,3,82,2019-05-21,0.85,2,0,2011-10-16,2011,-8238551.798942026,4969943.810308535
241,222304,BEST DEAL IN CHELSEA 1 bdrm NYC,1153993,Anton,Manhattan,Chelsea,Entire home/apt,199,4,32,2019-05-08,0.33,1,9,2011-10-24,2011,-8237492.037389672,4974409.366982252
242,222913,Cozy two bedroom in L.E.S.,1157620,Rachel,Manhattan,Lower East Side,Entire home/apt,250,30,221,2019-05-24,2.33,1,352,2011-11-30,2011,-8235782.170011088,4970009.897427975
243,224004,Artsy Loft-like Harlem Apartment,1165231,Deirdre,Manhattan,Harlem,Private room,69,1,61,2019-08-25,0.63,2,0,2011-10-16,2011,-8232408.076245144,4983601.027358363
244,224006,Harlem/Manhattan Classic Apartment,1165231,Deirdre,Manhattan,Harlem,Private room,300,55,6,2015-01-02,0.08,2,54,2013-05-12,2013,-8232129.777518161,4983337.784169504
245,225297,Quiet sunny studio Midtown,1173599,Gaya,Manhattan,Midtown,Entire home/apt,125,4,3,2018-12-26,0.03,1,0,2011-09-26,2011,-8236049.336788993,4974459.322246145
246,227735,Alpha-Bet City entire floor large cool 2br -L.E.S,1187935,Daniel,Manhattan,East Village,Entire home/apt,288,1,130,2019-09-04,1.34,2,236,2011-09-26,2011,-8236005.922187583,4971740.070269412
247,228496,"Spacious, Kid-Friendly 2 BR in West Village",1192424,Gordon,Manhattan,West Village,Entire home/apt,225,3,13,2019-05-26,0.15,1,101,2012-08-13,2012,-8237695.752057824,4973342.736105452
248,228517,Great Bedroom in Downtown Manhattan,1192610,Raven,Manhattan,Chinatown,Private room,110,14,59,2019-06-24,0.62,1,347,2011-12-05,2011,-8237450.8491780795,4970557.703413664
249,228979,1BDR - Hell's Kitchen Hideaway,1190088,Tim,Manhattan,Hell's Kitchen,Private room,130,2,52,2018-08-14,0.54,1,267,2011-10-12,2011,-8236529.123794311,4977283.679295568
